pdname(ID),brand,SSD.cp,HDD.cp,RAM.cp,CPU.brand,CPU.bench,core num,screen size,resolution,DDR,SSD.kind,GPU.brand,GPU.brand,VRAM,HDMI,USB num,num keypad,weight,thickness,multireader,battery,operating system,price
MSI GF시리즈 GF75 Thin 9SC-i7,9,128,1024,8,1,13723,6,17.3,1,1,3,2,7841,4,1,2,0,2.2,23.1,1,51,0,1243000
레노버 아이디어패드 330-15 Quad Pascal Classic,12,128,0,8,1,7677,4,15.6,1,2,2,0,930,4,1,2,0,1.87,22.9,1,53.1,0,520000
삼성전자 노트북3 NT340XAZ-AD5A,13,0,512,4,1,7677,4,14,0,1,0,0,1057,0,1,2,0,1.6,19.8,0,43,2,650000
삼성전자 노트북3 NT340XAZ-AD5A,13,128,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,610000
삼성전자 노트북3 NT340XAZ-AD5A,13,256,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,652000
삼성전자 노트북3 NT340XAZ-AD5A,13,512,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,734000
삼성전자 노트북3 NT340XAZ-AD5A,13,1024,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,929000
삼성전자 노트북3 NT340XAZ-AD5A,13,2048,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,1541000
삼성전자 노트북3 NT340XAZ-AD5A,13,128,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,599000
삼성전자 노트북3 NT340XAZ-AD5A,13,256,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,641000
삼성전자 노트북3 NT340XAZ-AD5A,13,512,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,808000
삼성전자 노트북3 NT340XAZ-AD5A,13,1024,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,901000
삼성전자 노트북3 NT340XAZ-AD5A,13,2048,512,4,1,7677,4,14,0,1,1,0,1057,0,1,2,0,1.6,19.8,0,43,2,1320000
ACER 아스파이어 A315-42 체인져,0,128,0,4,0,8148,4,15.6,1,1,3,1,1736,0,1,2,0,1.72,19,0,36,0,413000
MSI GP시리즈 GP75 Leopard 9SD,9,256,0,8,1,13723,6,17.3,1,1,3,2,11472,6,1,3,0,2.6,29,1,51,0,1399000
MSI GP시리즈 GP63 Leopard 8RE,9,128,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,3,0,2.2,29,1,51,0,1062000
MSI GP시리즈 GP63 Leopard 8RE,9,256,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,3,0,2.2,29,1,51,0,1132000
MSI GP시리즈 GP63 Leopard 8RE,9,128,1024,8,1,12454,6,15.6,1,1,2,2,9096,6,1,3,0,2.2,29,1,51,0,1222000
MSI GP시리즈 GP63 Leopard 8RE,9,128,512,8,1,12454,6,15.6,1,1,2,2,9096,6,1,3,0,2.2,29,1,51,0,1162000
MSI GP시리즈 GP63 Leopard 8RE,9,128,1024,8,1,12454,6,15.6,1,1,2,2,9096,6,1,3,0,2.2,29,1,51,0,1159000
삼성전자 2019 노트북 Pen S NT950SBE-X716A,13,256,0,16,1,8942,4,15,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54,3,1891000
삼성전자 2019 노트북 Pen S NT950SBE-X716A,13,512,0,16,1,8942,4,15,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54,3,2035000
삼성전자 2019 노트북 Pen S NT950SBE-X716A,13,1024,0,16,1,8942,4,15,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54,3,2132000
삼성전자 2019 노트북 Pen S NT950SBE-X716A,13,2048,0,16,1,8942,4,15,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54,3,2520000
LG전자 2019 울트라PC 15U590-KA70K,8,256,0,8,1,8942,4,15.6,1,1,2,2,2204,2,1,3,0,1.85,19.9,1,52,3,1200000
LG전자 2019 울트라PC 15U590-KA70K,8,512,0,8,1,8942,4,15.6,1,1,2,2,2204,2,1,3,0,1.85,19.9,1,52,3,1313000
LG전자 2019 울트라PC 15U590-KA70K,8,1024,0,8,1,8942,4,15.6,1,1,2,2,2204,2,1,3,0,1.85,19.9,1,52,3,1386000
LG전자 2019 울트라PC 15U590-KA70K,8,256,0,16,1,8942,4,15.6,1,1,2,2,2204,2,1,3,0,1.85,19.9,1,52,3,1298000
LG전자 2019 울트라PC 15U590-KA70K,8,256,512,8,1,8942,4,15.6,1,1,2,2,2204,2,1,3,0,1.85,19.9,1,52,3,1269000
LG전자 2019 울트라PC 15U590-KA70K,8,256,1024,8,1,8942,4,15.6,1,1,2,2,2204,2,1,3,0,1.85,19.9,1,52,3,1265000
DELL G5 15 SE 5590 D505G5590119KR,4,512,0,16,1,13723,6,15.6,1,1,3,2,11398,8,1,4,0,2.68,23.7,1,60,3,2160000
DELL G5 15 SE 5590 D505G5590119KR,4,512,0,32,1,13723,6,15.6,1,1,3,2,11398,8,1,4,0,2.68,23.7,1,60,3,2530000
DELL G5 15 SE 5590 D505G5590119KR,4,1024,0,16,1,13723,6,15.6,1,1,3,2,11398,8,1,4,0,2.68,23.7,1,60,3,2489000
삼성전자 2019 노트북 Pen S NT930SBE-K716A,13,256,0,16,1,8942,4,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1709000
삼성전자 2019 노트북 Pen S NT930SBE-K716A,13,512,0,16,1,8942,4,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1774000
삼성전자 2019 노트북 Pen S NT930SBE-K716A,13,1024,0,16,1,8942,4,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1832000
삼성전자 2019 노트북 Pen S NT930SBE-K716A,13,2048,0,16,1,8942,4,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,2245000
삼성전자 노트북7 Force NT760XBV-G78A,13,256,0,8,1,8942,4,15.6,1,1,3,2,7841,4,1,2,0,1.85,17.9,1,43,2,1524000
삼성전자 노트북7 Force NT760XBV-G78A,13,512,0,8,1,8942,4,15.6,1,1,3,2,7841,4,1,2,0,1.85,17.9,1,43,2,1786000
Microsoft 서피스 북2 15인치 i7,10,1024,0,16,1,8953,4,15,3,2,2,2,9096,6,0,2,0,1.9,23,1,53.1,3,3462000
Microsoft 서피스 북2 15인치 i7,10,256,0,16,1,8953,4,15,3,2,2,2,9096,6,0,2,0,1.9,23,1,53.1,3,2600000
Microsoft 서피스 북2 15인치 i7,10,512,0,16,1,9352,4,15,3,2,2,2,9096,6,0,2,0,1.9,23,1,53.1,3,3000000
MSI GL시리즈 GL63 8RE,9,128,0,8,1,12454,6,15.6,1,1,2,2,9096,6,1,2,0,2.08,29,1,51,0,1037000
레노버 YOGA S940-14IWL 81Q70020KR,12,512,0,16,1,8942,4,14,4,2,3,0,1057,0,0,2,0,1.2,12.2,0,53.1,3,2099000
삼성전자 2019 노트북 Pen S NT930SBE-K58A,13,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1403000
삼성전자 2019 노트북 Pen S NT930SBE-K58A,13,512,0,8,1,7989,4,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1436000
삼성전자 2019 노트북 Pen S NT930SBE-K58A,13,1024,0,8,1,7989,4,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1480000
삼성전자 2019 노트북 Pen S NT930SBE-K58A,13,2048,0,8,1,7989,4,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,2175000
LG전자 2019 그램 14Z990-GA5IK,8,256,0,16,1,7989,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,3,1440000
삼성전자 2019 노트북 Pen S NT950SBE-X58A,13,256,0,8,1,7989,4,15,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54,3,1647000
삼성전자 2019 노트북 Pen S NT950SBE-X58A,13,512,0,8,1,7989,4,15,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54,3,1698000
삼성전자 2019 노트북 Pen S NT950SBE-X58A,13,1024,0,8,1,7989,4,15,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54,3,1825000
삼성전자 2019 노트북 Pen S NT950SBE-X58A,13,2048,0,8,1,7989,4,15,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54,3,2188000
MSI 프레스티지 PS63 모던 8RC-i7,9,256,0,8,1,8942,4,15.6,1,1,3,2,4727,4,1,3,0,1.6,15.9,1,82,0,1280000
MSI 프레스티지 P75 크리에이터 9SE,9,256,0,8,1,13723,6,17.3,1,1,3,2,12907,6,1,3,0,2.2,18.95,1,82,0,1984000
LG전자 2019 그램 14ZD990-GX50K,8,256,0,8,1,7989,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1271000
LG전자 2019 그램 14ZD990-GX50K,8,512,0,8,1,7989,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1266000
LG전자 2019 그램 14ZD990-GX50K,8,1024,0,8,1,7989,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1381000
LG전자 2019 그램 14ZD990-GX50K,8,256,0,16,1,7989,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1305000
LG전자 2019 그램 14ZD990-GX50K,8,512,0,16,1,7989,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1370000
LG전자 2019 그램 14ZD990-GX50K,8,1024,0,16,1,7989,4,14,1,1,2,0,1057,0,1,2,0,1,16.5,1,72,0,1554000
LG전자 2018 울트라PC 15UD480-GX3DK,8,128,0,4,1,8473,2,15.6,0,1,2,0,1057,0,1,2,0,1.89,20.9,1,53.1,0,520000
ASUS 비보북 S15 S530FN-BQ164,3,256,0,8,1,7989,4,15.6,1,1,3,2,2204,2,1,3,0,1.8,18,1,42,0,734000
ASUS 비보북 S15 S530FN-BQ164,3,512,0,8,1,7989,4,15.6,1,1,3,2,2204,2,1,3,0,1.8,18,1,42,0,816000
LG전자 2019 그램 17Z990-VA76K,8,512,0,16,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,12520
LG전자 2019 그램 17Z990-VA76K,8,1024,0,16,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,2188000
LG전자 2019 그램 17Z990-VA76K,8,2048,0,16,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,2357000
LG전자 2019 그램 17Z990-VA76K,8,3072,0,16,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,2979000
LG전자 2019 그램 17Z990-VA76K,8,640,0,16,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,2100000
LG전자 2019 그램 17Z990-VA76K,8,768,0,16,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,2128000
LG전자 2019 그램 17Z990-VA76K,8,1024,0,16,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,2168000
LG전자 2019 그램 17Z990-VA76K,8,1536,0,16,1,8942,4,17,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72,3,2292000
MSI 프레스티지 P65 크리에이터 8RE,9,256,0,8,1,12454,6,15.6,1,1,3,2,7863,6,1,2,0,1.8,17.9,0,82,0,1280000
HP 15-db1043au,6,256,0,8,0,12285,4,15.6,1,1,3,1,1669,0,1,2,1,1.85,22.5,0,41,0,619000
ASUS X507MA-EJ136,3,128,0,4,1,1438,2,15.6,1,1,2,0,363,0,1,2,1,1.75,21.9,0,33,0,268000
ASUS X507MA-EJ136,3,256,0,4,1,1438,2,15.6,1,1,2,0,363,0,1,2,1,1.75,21.9,0,33,0,308000
한성컴퓨터 TFG277S,17,512,0,16,1,13723,6,17.3,1,1,3,2,14170,8,1,3,0,2.5,27.5,1,46.74,0,2052000
삼성전자 Odyssey Z NT850XAC-X716,13,512,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,3,1978000
삼성전자 Odyssey Z NT850XAC-X716,13,1024,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,3,2100000
삼성전자 Odyssey Z NT850XAC-X716,13,2048,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,3,2413000
삼성전자 Odyssey Z NT850XAC-X716,13,640,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,3,2155000
삼성전자 Odyssey Z NT850XAC-X716,13,768,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,3,2160000
삼성전자 Odyssey Z NT850XAC-X716,13,1024,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,3,2021000
삼성전자 Odyssey Z NT850XAC-X716,13,1536,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,3,2260000
삼성전자 Odyssey Z NT850XAC-X716,13,2560,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,3,2141000
MSI GF시리즈 GF63 Thin 9SC-i7,9,128,0,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,1.77,21.7,1,51,0,1029000
MSI GF시리즈 GF63 Thin 9SC-i7,9,256,0,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,1.77,21.7,1,51,0,1174000
MSI GF시리즈 GF63 Thin 9SC-i7,9,512,0,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,1.77,21.7,1,51,0,1200000
MSI GF시리즈 GF63 Thin 9SC-i7,9,128,1024,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,1.77,21.7,1,51,0,1148000
LG전자 2019 그램 15Z990-VA50K,8,256,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72,3,1409000
HP 250 G7-8NV2WP,6,256,0,8,1,7989,4,15.6,1,1,3,0,1057,0,1,2,0,1.78,22.5,0,41,3,709000
LG전자 2019 그램 17ZD990-GX30K,8,128,0,8,1,5468,2,17,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72,0,1090000
LG전자 2019 그램 17ZD990-GX30K,8,256,0,8,1,5468,2,17,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72,0,1089000
LG전자 2019 그램 17ZD990-GX30K,8,512,0,8,1,5468,2,17,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72,0,1151000
LG전자 2019 그램 17ZD990-GX30K,8,1024,0,8,1,5468,2,17,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72,0,1235000
LG전자 2019 그램 17ZD990-GX30K,8,2048,0,8,1,5468,2,17,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72,0,1578000
MSI 프레스티지 PS63 모던 8SC-i7,9,256,0,8,1,8942,4,15.6,1,1,3,2,7841,4,1,3,0,1.6,15.9,1,82,0,1368000
삼성전자 2019 노트북9 Always NT930XBV-A38A,13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,947000
삼성전자 2019 노트북9 Always NT930XBV-A38A,13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,956000
삼성전자 2019 노트북9 Always NT930XBV-A38A,13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1065000
삼성전자 2019 노트북9 Always NT930XBV-A38A,13,2048,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1679000
삼성전자 노트북5 NT550EBZ-AD1A WIN10,13,0,512,4,1,1898,2,15.6,1,1,0,0,717,0,1,2,0,1.95,19.9,0,43,3,439000
삼성전자 노트북5 NT550EBZ-AD1A WIN10,13,256,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,0,1.95,19.9,0,43,3,471000
삼성전자 노트북5 metal NT560XBV-G58M,13,256,0,8,1,7989,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,0,43,2,828000
삼성전자 Odyssey Z NT850XAX-GD7A,13,256,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,2,1485000
삼성전자 Odyssey Z NT850XAX-GD7A,13,512,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,2,1582000
삼성전자 Odyssey Z NT850XAX-GD7A,13,1024,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,2,1723000
삼성전자 Odyssey Z NT850XAX-GD7A,13,2048,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54,2,2254000
LG전자 2019 그램 17Z990-VA5IK,8,128,0,8,1,7989,4,17,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72,3,1491000
LG전자 2019 그램 17Z990-VA5IK,8,256,0,8,1,7989,4,17,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72,3,1580000
LG전자 2019 그램 17Z990-VA5IK,8,512,0,8,1,7989,4,17,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72,3,1630000
레노버 LEGION Y540-15IRH i7 Prime,12,256,0,8,1,13723,6,15.6,1,1,3,2,11472,6,1,2,0,2.3,26,0,57,0,1185000
APPLE 맥북프로 2018년형 MR942KH/A,2,512,0,16,1,9352,6,15.4,2,1,1,1,3475,4,0,2,0,1.83,15.5,0,83.6,1,2800000
삼성전자 2019 노트북9 Always NT950XBV-A28A,13,256,0,8,1,3194,2,15,1,2,3,0,779,0,1,4,0,1.25,15.4,1,75,2,790000
삼성전자 2019 노트북9 Always NT950XBV-A28A,13,512,0,8,1,3194,2,15,1,2,3,0,779,0,1,4,0,1.25,15.4,1,75,2,828000
삼성전자 2019 노트북9 Always NT950XBV-A28A,13,1024,0,8,1,3194,2,15,1,2,3,0,779,0,1,4,0,1.25,15.4,1,75,2,945000
삼성전자 2019 노트북9 Always NT950XBV-A28A,13,2048,0,8,1,3194,2,15,1,2,3,0,779,0,1,4,0,1.25,15.4,1,75,2,1621000
ASUS 비보북 X505ZA-BQ473,3,128,0,4,0,12285,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20,1,42,0,390000
ASUS 비보북 X505ZA-BQ473,3,256,0,4,0,12285,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20,1,42,0,440000
ASUS 비보북 X505ZA-BQ473,3,512,0,4,0,13772,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20,1,42,0,481000
ASUS 비보북 X505ZA-BQ473,3,128,512,4,0,13772,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20,1,42,0,454000
ASUS 비보북 X505ZA-BQ473,3,128,1024,4,0,4578,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20,1,42,0,455000
ASUS 비보북 X510UA-BQ493,3,128,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,19.4,1,42,0,529000
ASUS 비보북 X510UA-BQ493,3,256,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,19.4,1,42,0,639000
ASUS 비보북 X510UA-BQ493,3,512,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,19.4,1,42,0,671240
삼성전자 2019 노트북 Pen S NT930SBE-K38A,13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1282000
삼성전자 2019 노트북 Pen S NT930SBE-K38A,13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1346000
삼성전자 2019 노트북 Pen S NT930SBE-K38A,13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1387000
삼성전자 2019 노트북 Pen S NT930SBE-K38A,13,2048,0,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,2003000
삼성전자 2019 노트북 Pen S NT930SBE-K38A,13,256,512,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54,3,1525000
HP 엔비 x360 13-ar0078au,6,256,0,8,0,4578,4,13.3,1,1,3,1,1669,0,0,2,0,1.31,15,1,55,3,1058000
삼성전자 2019 노트북9 Always NT930XBV-A58A,13,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1187000
삼성전자 2019 노트북9 Always NT930XBV-A58A,13,512,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1193000
삼성전자 2019 노트북9 Always NT930XBV-A58A,13,1024,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1285000
삼성전자 2019 노트북9 Always NT930XBV-A58A,13,2048,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1,14.9,1,75,2,1879000
한성컴퓨터 TFG155,17,256,0,8,1,12454,6,15.6,1,1,2,2,6030,4,1,3,0,1.87,19,1,62.32,0,931000
ASUS 비보북 X540UA-DM141,3,128,0,4,1,2908,2,15.6,1,1,1,0,930,0,1,2,0,2,27,0,33,0,358000
ASUS 비보북 X540UA-DM141,3,128,0,8,1,2908,2,15.6,1,1,1,0,930,0,1,2,0,2,27,0,33,0,427000
ASUS 비보북 X540UA-DM141,3,256,0,8,1,3082,2,15.6,1,1,1,0,930,0,1,2,0,2,27,0,33,0,468000
ASUS 비보북 X540UA-DM141,3,256,0,4,1,3082,2,15.6,1,1,1,0,930,0,1,2,0,2,27,0,33,0,425000
삼성전자 노트북5 metal NT560XAA-X54A,13,256,0,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43,3,958000
삼성전자 노트북5 metal NT560XAA-X54A,13,512,0,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43,3,1210000
삼성전자 노트북5 metal NT560XAA-X54A,13,1024,0,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43,3,1360000
삼성전자 노트북5 metal NT560XAA-X54A,13,256,512,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43,3,1170000
삼성전자 노트북5 metal NT560XAA-X54A,13,256,1024,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43,3,1198000
APPLE 맥북프로 2019년형 MV922KH/A,2,256,0,16,1,13723,6,15.4,2,1,1,1,3141,4,0,2,0,1.83,15.5,0,83.6,1,2492000
삼성전자 Odyssey NT850XBC-X716,13,512,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,2520000
삼성전자 Odyssey NT850XBC-X716,13,1024,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,2766000
삼성전자 Odyssey NT850XBC-X716,13,2048,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,3283000
삼성전자 Odyssey NT850XBC-X716,13,768,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,2700000
삼성전자 Odyssey NT850XBC-X716,13,1024,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,2756000
삼성전자 Odyssey NT850XBC-X716,13,1536,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,2893000
삼성전자 Odyssey NT850XBC-X716,13,2560,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,3345000
삼성전자 Odyssey NT850XBC-X716,13,512,512,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,2670000
삼성전자 Odyssey NT850XBC-X716,13,512,1024,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,2596000
삼성전자 Odyssey NT850XBC-X716,13,512,2048,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54,3,2795000
HP 15-da1038tu,6,128,1024,4,1,7989,4,15.6,1,1,2,0,1057,0,1,2,0,1.85,22.5,1,41,0,547000
삼성전자 Odyssey NT800G5H-X716A,13,256,0,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66,3,1379000
삼성전자 Odyssey NT800G5H-X716A,13,512,0,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66,3,2090000
삼성전자 Odyssey NT800G5H-X716A,13,1024,0,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66,3,2290000
삼성전자 Odyssey NT800G5H-X716A,13,256,512,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66,3,1950000
삼성전자 Odyssey NT800G5H-X716A,13,256,1024,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66,3,1890000
레노버 아이디어패드 L340-15IRH i5 LEGEND,12,0,1024,4,1,3489,4,15.6,1,1,0,2,7841,4,1,2,0,2.2,23.9,0,45,0,790000
레노버 아이디어패드 C340-14API R7 Pen Picasso,12,256,0,8,0,4578,4,14,1,1,3,1,1669,0,1,2,0,1.65,17.9,1,45,3,1072000
삼성전자 Odyssey NT850XBW-XD7A,13,256,0,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,2.49,19.9,0,54,2,1294000
삼성전자 노트북9 metal NT900X3J-KSF,13,128,0,8,1,3489,2,13.3,1,2,2,0,930,0,0,1,0,0.86,13.4,1,30,3,926000
삼성전자 노트북9 metal NT900X3J-KSF,13,256,0,8,1,3489,2,13.3,1,2,2,0,930,0,0,1,0,0.86,13.4,1,30,3,937000
삼성전자 노트북9 metal NT900X3J-KSF,13,512,0,8,1,3489,2,13.3,1,2,2,0,930,0,0,1,0,0.86,13.4,1,30,3,990000
삼성전자 노트북9 metal NT900X3J-KSF,13,1024,0,8,1,3489,2,13.3,1,2,2,0,930,0,0,1,0,0.86,13.4,1,30,3,1195000
DELL 에일리언웨어 M17 D777A2001002KR,4,512,0,16,1,12454,6,17.3,4,1,2,2,12907,6,1,3,0,2.63,23,0,90,3,2989000
ASUS ROG Strix G G531GU-AL110,3,256,0,8,1,13723,6,15.6,1,1,3,2,11472,6,1,2,0,2.4,25.8,0,66,0,1230000
ASUS ROG Strix G G531GU-AL110,3,512,0,8,1,13723,6,15.6,1,1,3,2,11472,6,1,2,0,2.4,25.8,0,66,0,1420000
삼성전자 노트북3 NT340XAZ-AD2A,13,0,512,4,1,3154,2,14,0,1,0,0,717,0,1,2,0,1.66,19.8,0,43,2,339000
삼성전자 노트북3 NT340XAZ-AD2A,13,128,512,4,1,3154,2,14,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43,2,372000
삼성전자 노트북3 NT340XAZ-AD2A,13,256,512,4,1,3154,2,14,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43,2,425000
삼성전자 노트북3 NT340XAZ-AD2A,13,512,512,4,1,3154,2,14,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43,2,450000
삼성전자 노트북3 NT340XAZ-AD2A,13,1024,512,4,1,3154,2,14,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43,2,770000
